id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot
GO:0042693	muscle cell fate commitment	 5.288633	default_and_biomart_annot	0.000000e+00	0.006129456	muscle cell fate commitment	0.00315503957267511	58	5.28863280964243	0	0	338402	6	16	4.22370877411325	0.0017786465247005	0.0100261406676995	0.0001999600079984	0.00659993787406041	0.903219356128774	1	muscle cell fate commitment	0.00366146511640463	60	4.7142931160341	0	0	324425	7	19	4.56038111397527	0.000468458038751507	0.00287970941873249	0.0001999600079984	0.00612945592699642	0.921615676864627	1
GO:0042752	regulation of circadian rhythm	 2.555153	default_annot	0.000000e+00	0.014642653	regulation of circadian rhythm	0.0122724098958081	109	2.55515280942631	0	0	334448	18	109	1.85998184548107	0.00732373943639431	0.0326828100018685	0.000599880023995201	0.0146426528647759	0.977204559088182	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043122	regulation of canonical NF-kappaB signal transduction	 1.518739	default_and_biomart_annot	5.222495e-05	0.014132545	regulation of canonical NF-kappaB signal transduction	0.0235854950350062	123	1.50030773247939	1.11455691560458e-05	5.22249526169004e-05	320887	34	263	1.45608211224183	0.0169044814430592	0.062880349279391	0.0021995600879824	0.0391298011584124	0.694061187762448	1	regulation of canonical NF-kappaB signal transduction	0.0215944457664439	114	1.51873856644226	1.38755923383416e-05	5.95535566152369e-05	323086	26	256	1.25715863298202	0.134137140477428	0.272877025971239	0.000599880023995201	0.0141325446701053	0.875424915016997	1
GO:0043473	pigmentation	 3.133750	default_and_biomart_annot	0.000000e+00	0.006129456	pigmentation	0.0131277970384718	143	3.13375049795241	0	0	372330	20	111	2.02940962119556	0.00171333995439005	0.00985981341937118	0.0001999600079984	0.00659993787406041	0.930813837232554	1	pigmentation	0.0132068357159317	140	3.04964643938895	0	0	370803	18	113	1.97174505812837	0.00409124826427754	0.018657890435991	0.0001999600079984	0.00612945592699642	0.988402319536093	1
GO:0043523	regulation of neuron apoptotic process	 2.253640	default_annot	0.000000e+00	0.018250263	regulation of neuron apoptotic process	0.0271903810669572	213	2.25363999547394	0	0	399452	34	225	1.70199820230934	0.00150930140440264	0.00885997066029649	0.000799840031993601	0.0182502629908801	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043524	negative regulation of neuron apoptotic process	 2.369790	default_and_biomart_annot	0.000000e+00	0.010988378	negative regulation of neuron apoptotic process	0.0181079461864748	149	2.36721282713071	0	0	370137	23	149	1.73861837681619	0.00625438834236425	0.0285169678720483	0.000399920015996801	0.0109883782405823	1	1	negative regulation of neuron apoptotic process	0.0179668523265196	148	2.36979047388407	0	0	366226	20	154	1.60755549472226	0.0234719218963715	0.0740532272695463	0.0021995600879824	0.0407787858235913	1	1
GO:0043535	regulation of blood vessel endothelial cell migration	 2.855734	biomart_annot	0.000000e+00	0.032082803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of blood vessel endothelial cell migration	0.0108799314688678	108	2.85573449759891	0	0	397798	19	89	2.64253223458278	7.38148210313039e-05	0.000574647849154234	0.0015996800639872	0.032082802770301	0.969206158768246	1
GO:0043537	negative regulation of blood vessel endothelial cell migration	 3.825485	default_and_biomart_annot	1.440246e-13	0.006599938	negative regulation of blood vessel endothelial cell migration	0.00413411395669749	52	3.61860460964017	1.22124532708767e-14	1.44024617450699e-13	321986	8	33	2.73047839942675	0.00702421706511769	0.0315465379563294	0.0001999600079984	0.00659993787406041	0.881023795240952	1	negative regulation of blood vessel endothelial cell migration	0.00391054264620994	52	3.82548540545444	1.4432899320127e-15	1.74195731167976e-14	321986	8	34	2.91251230808504	0.00483550314489911	0.0212439246471748	0.000799840031993601	0.0177577653193641	0.880623875224955	1
GO:0043542	endothelial cell migration	 2.472435	default_and_biomart_annot	0.000000e+00	0.024895021	endothelial cell migration	0.0298213876382534	252	2.43104459153466	0	0	403147	43	209	2.31731390477665	1.40907821521985e-07	1.91081200864955e-06	0.0015996800639872	0.0305277126392903	0.980803839232154	1	endothelial cell migration	0.0296712257248556	255	2.47243524079371	0	0	421419	45	217	2.56690312866942	3.3746372363197e-09	5.05726885831799e-08	0.0011997600479904	0.0248950209958008	0.969206158768246	1
GO:0044093	positive regulation of molecular function	 1.474405	default_annot	0.000000e+00	0.006599938	positive regulation of molecular function	0.117852960822745	604	1.47440458603488	0	0	370135	132	1103	1.34791068765899	0.000211679898073136	0.00158473053507535	0.0001999600079984	0.00659993787406041	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044249	cellular biosynthetic process	 1.293852	biomart_annot	0.000000e+00	0.010524724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cellular biosynthetic process	0.522076156703089	2348	1.29385159467892	0	0	337982	767	7482	1.26892034165734	0	0	0.000399920015996801	0.010524724323428	1	1
GO:0044271	cellular nitrogen compound biosynthetic process	 1.572325	default_and_biomart_annot	0.000000e+00	0.006129456	cellular nitrogen compound biosynthetic process	0.357623808392411	1906	1.53326317362616	0	0	334452	533	4389	1.36780543881058	0	0	0.000999800039992002	0.0219537682421675	1	1	cellular nitrogen compound biosynthetic process	0.362827879127826	1983	1.57232491484817	0	0	335551	549	4804	1.41457521707732	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0044342	type B pancreatic cell proliferation	 3.472503	default_and_biomart_annot	1.339637e-10	0.010988378	type B pancreatic cell proliferation	0.00347958050439287	42	3.47250303298099	1.43204337277325e-11	1.33963700896863e-10	342797	4	28	1.60903191394791	0.233930054345598	0.426508970788024	0.000399920015996801	0.0109883782405823	0.988002399520096	1	type B pancreatic cell proliferation	0.00360070857964994	42	3.35568780081071	4.02344824124157e-11	3.50104891314488e-10	342797	4	30	1.65042364124819	0.220761105236427	0.389756326071473	0.000599880023995201	0.0141325446701053	0.987002599480104	1
GO:0044691	tooth eruption	 7.948668	default_and_biomart_annot	3.823397e-10	0.014132545	tooth eruption	0.000651475933027546	18	7.94866805561742	4.3639758473546e-11	3.82339653537845e-10	332938	2	5	4.50528935905414	0.0657157511064843	0.175153002441254	0.0013997200559888	0.0275121005761395	0.528494301139772	1	tooth eruption	0.00105063776385093	18	4.92878336952139	6.49447746692289e-08	4.05060184208659e-07	332938	2	7	3.53662208838898	0.10431425441875	0.226720630179483	0.000599880023995201	0.0141325446701053	0.521095780843831	1
GO:0044786	cell cycle DNA replication	 2.624293	default_and_biomart_annot	1.228183e-05	0.027512101	cell cycle DNA replication	0.00339836221260086	31	2.62429262540411	2.34964829259887e-06	1.22818269318316e-05	365570	3	45	0.750881559842356	0.775077849087074	0.867478897847934	0.0013997200559888	0.0275121005761395	0.945610877824435	1	cell cycle DNA replication	0.00329913308302771	30	2.6160235671706	3.5945510744595e-06	1.71161544984192e-05	370567	2	43	0.575729177179602	0.87256227183459	0.926912931091656	0.001999600079984	0.0378520787070656	0.989802039592082	1
GO:0045088	regulation of innate immune response	 1.318335	default_annot	2.057431e-03	0.010988378	regulation of innate immune response	0.0322965461681175	148	1.31833525688576	0.000590805611198841	0.00205743055578734	338004	38	390	1.0974422797696	0.296515887348915	0.496843990040582	0.000399920015996801	0.0109883782405823	0.822035592881424	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045089	positive regulation of innate immune response	 1.448741	default_and_biomart_annot	1.040868e-04	0.014642653	positive regulation of innate immune response	0.0266093547080274	134	1.44874078910939	2.31854945498267e-05	0.000104086805301531	325247	33	323	1.15073180223519	0.221841341298767	0.409361237389567	0.000599880023995201	0.0146426528647759	0.793641271745651	1	positive regulation of innate immune response	0.0237624352618588	111	1.34385454457427	0.00147103303164409	0.00447615522037216	322111	24	316	0.940114732356565	0.654895386878127	0.776518815869779	0.000999800039992002	0.0216623341998267	0.975804839032194	1
GO:0045165	cell fate commitment	 3.025932	default_and_biomart_annot	0.000000e+00	0.014132545	cell fate commitment	0.0440191891121672	463	3.02593214659636	0	0	348914	86	267	3.62785472732824	0	0	0.000799840031993601	0.0182502629908801	0.899820035992801	1	cell fate commitment	0.0446727762380868	466	3.00098072429527	0	0	344428	87	278	3.8737461363829	0	0	0.000599880023995201	0.0141325446701053	0.88122375524895	1
GO:0045475	locomotor rhythm	 3.984191	default_annot	2.560615e-08	0.035815363	locomotor rhythm	0.00194959234357931	27	3.98419132716163	3.56183071925642e-09	2.56061474173393e-08	416854	3	13	2.59920539945431	0.10202497152713	0.240728228296833	0.001999600079984	0.0358153625247647	0.948010397920416	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045595	regulation of cell differentiation	 1.762129	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of cell differentiation	0.173861024446724	1024	1.69440784904137	0	0	346753	256	1456	1.98034697101281	0	0	0.000799840031993601	0.0182502629908801	1	1	regulation of cell differentiation	0.176648397836938	1082	1.76212937154407	0	0	352469	267	1563	2.11450629660877	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0045597	positive regulation of cell differentiation	 1.875106	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of cell differentiation	0.106949961797229	643	1.72961949374908	0	0	344695	151	808	2.10488457059769	0	0	0.0011997600479904	0.0249854790946573	1	1	positive regulation of cell differentiation	0.106323088988592	693	1.87510624930194	0	0	348521	155	849	2.25985569252182	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0045637	regulation of myeloid cell differentiation	 2.530945	default_and_biomart_annot	0.000000e+00	0.014642653	regulation of myeloid cell differentiation	0.0216938672249406	165	2.18810016389366	0	0	367730	30	197	1.71521168491909	0.00245507264102729	0.0134350586236822	0.000599880023995201	0.0146426528647759	0.982003599280144	1	regulation of myeloid cell differentiation	0.0211422157901363	186	2.53094481151058	0	0	395121	32	211	1.87725911800742	0.000402796012573425	0.00254459541900893	0.000799840031993601	0.0177577653193641	0.97120575884823	1
GO:0045652	regulation of megakaryocyte differentiation	 4.980518	default_and_biomart_annot	1.212745e-13	0.006129456	regulation of megakaryocyte differentiation	0.00215534003913168	37	4.93862623948437	1.02140518265514e-14	1.21274533904394e-13	377705	3	37	0.913234329538001	0.649896848318165	0.791703495815629	0.0001999600079984	0.00659993787406041	0.955808838232354	1	regulation of megakaryocyte differentiation	0.002137211080755	37	4.98051828764929	7.99360577730113e-15	9.1756389720297e-14	377705	3	37	1.00363599805633	0.583958600845363	0.72624634660229	0.0001999600079984	0.00612945592699642	0.950209958008398	1
GO:0045661	regulation of myoblast differentiation	 2.576664	default_and_biomart_annot	1.309281e-07	0.006129456	regulation of myoblast differentiation	0.00903858116266601	67	2.13252815036008	1.94845419798639e-08	1.30928138681595e-07	404689	9	68	1.49072074380468	0.146502162314416	0.311777513311458	0.0025994801039792	0.0441490989827924	0.99380123975205	1	regulation of myoblast differentiation	0.010048585441651	90	2.57666413244371	3.66373598126302e-15	4.28760425572971e-14	390729	12	76	1.95444904884654	0.0183254391808094	0.0616369977434332	0.0001999600079984	0.00612945592699642	0.951409718056389	1
GO:0045663	positive regulation of myoblast differentiation	 3.099417	default_and_biomart_annot	1.036195e-07	0.006129456	positive regulation of myoblast differentiation	0.00581604196713515	50	2.47321974440174	1.52428106803271e-08	1.03619521308752e-07	363863	6	41	1.6482765947759	0.152122969208322	0.320705553265069	0.000399920015996801	0.0109883782405823	0.947810437912417	1	positive regulation of myoblast differentiation	0.00631174066300681	68	3.09941691361065	1.99840144432528e-15	2.40119728109909e-14	364781	8	45	2.20056485499759	0.0261485656808564	0.0814500645774945	0.0001999600079984	0.00612945592699642	0.865426914617077	1
GO:0045664	regulation of neuron differentiation	 3.005986	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of neuron differentiation	0.0329170830152427	338	2.95403468126608	0	0	368071	55	185	3.34852587497267	3.33066907387547e-16	1.37632687399201e-14	0.0001999600079984	0.00659993787406041	0.993401319736053	1	regulation of neuron differentiation	0.0347408105455622	363	3.0059857011648	0	0	382310	59	197	3.70716985407272	0	0	0.0001999600079984	0.00612945592699642	0.982203559288142	1
GO:0045666	positive regulation of neuron differentiation	 2.941696	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of neuron differentiation	0.0156474107820955	160	2.94169559990784	0	0	344340	21	87	2.71870909598095	1.78109329067588e-05	0.000167426603045692	0.0001999600079984	0.00659993787406041	0.997600479904019	1	positive regulation of neuron differentiation	0.0167205043944958	156	2.68408000157122	0	0	350352	23	92	3.09454432734036	7.6421603956156e-07	8.46600725551256e-06	0.0001999600079984	0.00612945592699642	0.979604079184163	1
GO:0045669	positive regulation of osteoblast differentiation	 2.078509	biomart_annot	5.289059e-09	0.010524724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of osteoblast differentiation	0.0119032816731229	86	2.07850930378059	6.87234491536515e-10	5.28905860462125e-09	377769	18	68	3.27657634659567	4.98780988400505e-06	4.75428168272212e-05	0.000399920015996801	0.010524724323428	0.682863427314537	1
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	 5.061690	biomart_annot	0.000000e+00	0.035050752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.00318282480463595	56	5.06168978676068	0	0	534318	5	30	2.06302955156024	0.0900914374440408	0.205776166388908	0.0017996400719856	0.0350507515825355	0.863827234553089	1
GO:0045778	positive regulation of ossification	 2.350647	biomart_annot	3.116125e-11	0.037852079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of ossification	0.0102804490221886	84	2.35064710285066	3.21720428075878e-12	3.11612515165056e-11	361661	17	52	4.04671181267585	3.49154593237699e-07	4.01639452135904e-06	0.001999600079984	0.0378520787070656	0.530093981203759	1
GO:0045892	negative regulation of DNA-templated transcription	 2.296916	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of DNA-templated transcription	0.134874014732667	1045	2.2289906027361	0	0	351659	204	1182	1.94390657624163	0	0	0.0001999600079984	0.00659993787406041	1	1	negative regulation of DNA-templated transcription	0.136396455770358	1089	2.29691554279076	0	0	357269	207	1311	1.95444904884654	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0045893	positive regulation of DNA-templated transcription	 2.278011	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of DNA-templated transcription	0.165932119219343	1299	2.2521583541131	0	0	334687	275	1579	1.96161268799856	0	0	0.0001999600079984	0.00659993787406041	1	1	positive regulation of DNA-templated transcription	0.168090239347535	1331	2.27801087018132	0	0	330387	281	1713	2.03051244829572	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0045927	positive regulation of growth	 1.933196	default_annot	0.000000e+00	0.027512101	positive regulation of growth	0.0293163897538256	197	1.93319637226177	0	0	321304	48	232	2.33032208226938	2.23906702068177e-08	3.36694089528308e-07	0.0013997200559888	0.0275121005761395	0.655068986202759	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	 2.099229	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of nucleobase-containing compound metabolic process	0.153280155511571	1079	2.02514323030939	0	0	352380	215	1423	1.70175195396458	1.11022302462516e-15	4.28415473031825e-14	0.0001999600079984	0.00659993787406041	1	1	negative regulation of nucleobase-containing compound metabolic process	0.153626484076481	1121	2.09922869138555	0	0	356775	217	1546	1.73742850978747	1.11022302462516e-16	3.65222757186141e-15	0.0001999600079984	0.00612945592699642	1	1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	 2.073599	default_and_biomart_annot	0.000000e+00	0.014132545	positive regulation of nucleobase-containing compound metabolic process	0.190860517433301	1347	2.0303538393437	0	0	336573	303	1914	1.78304947203945	0	0	0.001999600079984	0.0358153625247647	1	1	positive regulation of nucleobase-containing compound metabolic process	0.191319744097564	1379	2.07359867697213	0	0	330965	310	2040	1.88099753230492	0	0	0.000599880023995201	0.0141325446701053	1	1
GO:0045944	positive regulation of transcription by RNA polymerase II	 2.496284	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of transcription by RNA polymerase II	0.13223714263981	1144	2.48881605788383	0	0	334364	230	1168	2.21792926494532	0	0	0.0001999600079984	0.00659993787406041	1	1	positive regulation of transcription by RNA polymerase II	0.13449221935263	1167	2.49628362582796	0	0	330573	232	1255	2.2882367615712	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	 3.075333	default_and_biomart_annot	2.447315e-04	0.010524724	positive regulation of natural killer cell mediated cytotoxicity	0.00252575873783328	27	3.07533288529878	5.81001007304849e-07	3.30345968183732e-06	366944	2	26	0.866401799818104	0.685194219454139	0.813235069108545	0.000399920015996801	0.0109883782405823	0.857628474305139	1	positive regulation of natural killer cell mediated cytotoxicity	0.00241098500596802	22	2.62511542310877	6.33716227859127e-05	0.000244731499591982	342540	1	27	0.458451011457831	0.897302395609183	0.943768399522553	0.000399920015996801	0.010524724323428	0.99120175964807	1
GO:0046483	heterocycle metabolic process	 1.510942	default_and_biomart_annot	0.000000e+00	0.006129456	heterocycle metabolic process	0.412031140511814	2113	1.47533175029031	0	0	343635	613	5365	1.28692561840642	1.15463194561016e-14	4.06678419500814e-13	0.0001999600079984	0.00659993787406041	1	1	heterocycle metabolic process	0.41679086165071	2189	1.51094204164868	0	0	340222	628	5795	1.34141421057446	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0046620	regulation of organ growth	 2.812657	default_annot	0.000000e+00	0.044149099	regulation of organ growth	0.0139104903157225	136	2.81265653779816	0	0	365530	27	84	3.62032180638279	1.65491031989262e-09	3.04320415828989e-08	0.0025994801039792	0.0441490989827924	0.710457908418316	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0046622	positive regulation of organ growth	 4.222951	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of organ growth	0.00844745532261485	124	4.22295072415718	0	0	360456	21	42	5.63161169881767	6.27686791432325e-12	1.5837020583831e-10	0.0001999600079984	0.00659993787406041	0.172565486902619	1	positive regulation of organ growth	0.0078290061804246	108	3.9686002170805	0	0	332997	20	43	5.75729177179602	1.96467286883717e-11	3.85433095540965e-10	0.0001999600079984	0.00612945592699642	0.214757048590282	1
GO:0046677	response to antibiotic	 3.870061	default_and_biomart_annot	1.838114e-09	0.006129456	response to antibiotic	0.00381474718363166	42	3.1674061932206	2.22759255485983e-10	1.83811410816106e-09	349345	4	35	1.28722553115833	0.377820136376519	0.579257982969317	0.0001999600079984	0.00659993787406041	0.907218556288742	1	response to antibiotic	0.00349381795081502	47	3.87006107017979	2.1316282072803e-14	2.40588581135507e-13	377923	5	49	1.26307931728178	0.362575960529856	0.54664148665294	0.0001999600079984	0.00612945592699642	0.815436912617477	1
GO:0046928	regulation of neurotransmitter secretion	 1.722492	default_and_biomart_annot	1.432893e-04	0.006129456	regulation of neurotransmitter secretion	0.011418890896742	64	1.61241296948635	0.000215467696169758	0.000824179642491901	388674	9	80	1.26711263223398	0.278360407901679	0.480068792917927	0.000599880023995201	0.0146426528647759	0.99380123975205	1	regulation of neurotransmitter secretion	0.0106891462827592	64	1.72249188962392	3.57715727770103e-05	0.000143289321712173	388674	9	77	1.44679994525004	0.167489629267294	0.322716624963233	0.0001999600079984	0.00612945592699642	0.982603479304139	1
GO:0048066	developmental pigmentation	 4.298543	default_and_biomart_annot	0.000000e+00	0.006129456	developmental pigmentation	0.00776348907730496	116	4.29854299622773	0	0	385100	14	46	3.42793755580206	2.81597678271073e-05	0.000255237412014955	0.0001999600079984	0.00659993787406041	0.742651469706059	1	developmental pigmentation	0.00822435683491463	114	3.98770606197616	0	0	386470	12	49	3.03139036147627	0.000408938486656019	0.00256239620848922	0.0001999600079984	0.00612945592699642	0.973005398920216	1
GO:0048469	cell maturation	 1.929788	biomart_annot	8.338366e-10	0.024895021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cell maturation	0.0169947749708584	114	1.92978828273286	9.87621096015801e-11	8.33836590454655e-10	409311	23	194	1.46751586657378	0.0408701885078271	0.115836609304243	0.0011997600479904	0.0248950209958008	0.964607078584283	1
GO:0048513	animal organ development	 1.531662	default_annot	0.000000e+00	0.035815363	animal organ development	0.311980148940015	1661	1.5316618794156	0	0	334744	450	2854	1.77591118743374	0	0	0.001999600079984	0.0358153625247647	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048520	positive regulation of behavior	 3.270903	default_and_biomart_annot	1.106331e-07	0.006599938	positive regulation of behavior	0.00360608834302724	41	3.27090346559735	1.43511647010541e-10	1.19928204380784e-09	381313	4	23	1.95882146045832	0.141887756286529	0.304290437385933	0.0001999600079984	0.00659993787406041	0.987602479504099	1	positive regulation of behavior	0.00444266061088766	42	2.71973371663688	1.65488205361441e-08	1.10633069135685e-07	372670	5	28	2.21038880524311	0.0708271048531537	0.173669829828107	0.000399920015996801	0.010524724323428	0.940411917616477	1
GO:0048592	eye morphogenesis	 2.552690	biomart_annot	0.000000e+00	0.017757765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	eye morphogenesis	0.0274986887567149	244	2.5526899765543	0	0	350369	40	164	3.01906763642962	1.63385527329751e-10	2.87122123760263e-09	0.000799840031993601	0.0177577653193641	0.999400119976005	1
GO:0048593	camera-type eye morphogenesis	 2.855525	biomart_annot	0.000000e+00	0.010524724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	camera-type eye morphogenesis	0.0232726745938506	231	2.85552465981248	0	0	353885	35	132	3.28209246839129	1.94975591227831e-10	3.3714529316479e-09	0.000399920015996801	0.010524724323428	0.994001199760048	1
GO:0048638	regulation of developmental growth	 1.926823	default_and_biomart_annot	0.000000e+00	0.024895021	regulation of developmental growth	0.0414427631065453	255	1.77015668407717	0	0	321699	63	297	2.38916859949841	4.89766005529191e-11	1.11751825957269e-09	0.0011997600479904	0.0249854790946573	0.878424315136973	1	regulation of developmental growth	0.0407606353895827	273	1.92682349788909	0	0	363987	57	295	2.39171561570713	4.97422214529308e-10	8.18168551032201e-09	0.0011997600479904	0.0248950209958008	0.970805838832234	1
GO:0048639	positive regulation of developmental growth	 2.498281	default_and_biomart_annot	0.000000e+00	0.006599938	positive regulation of developmental growth	0.021976778986657	172	2.25156577477785	0	0	337705	39	146	3.00866926375191	2.32406982547673e-10	4.8592503761362e-09	0.0001999600079984	0.00659993787406041	0.333533293341332	1	positive regulation of developmental growth	0.0196913326857917	171	2.49828070017641	0	0	358029	32	131	3.02367689999669	1.0370541314586e-08	1.48013413735957e-07	0.000599880023995201	0.0141325446701053	0.647070585882823	1
GO:0048641	regulation of skeletal muscle tissue development	 4.286808	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of skeletal muscle tissue development	0.00338005011624032	50	4.25566170107198	1.11022302462516e-16	1.46026326647439e-15	392387	6	24	2.81580584940884	0.0161673424933775	0.0606217311003692	0.0001999600079984	0.00659993787406041	0.821035792841432	1	regulation of skeletal muscle tissue development	0.00342260144385925	51	4.28680845976378	0	0	386331	7	27	3.20915708020482	0.00465950601562604	0.0206557394858689	0.0001999600079984	0.00612945592699642	0.759448110377924	1
GO:0048643	positive regulation of skeletal muscle tissue development	 4.840138	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of skeletal muscle tissue development	0.00266601383943856	44	4.74799780137937	1.11022302462516e-16	1.46026326647439e-15	360629	5	18	3.12867316600982	0.0176107774230652	0.0643013023532179	0.0001999600079984	0.00659993787406041	0.821435712857429	1	positive regulation of skeletal muscle tissue development	0.00267469961787031	45	4.84013784507025	0	0	354471	6	21	3.53662208838898	0.00518115844413192	0.0223083398292831	0.0001999600079984	0.00612945592699642	0.641671665666867	1
GO:0048662	negative regulation of smooth muscle cell proliferation	 2.642069	default_and_biomart_annot	1.104557e-10	0.006129456	negative regulation of smooth muscle cell proliferation	0.00696876894483512	64	2.64206891128201	1.17232890062269e-11	1.10455692468005e-10	381129	7	47	1.67750135709463	0.119390876257668	0.272500021720563	0.0001999600079984	0.00659993787406041	0.970805838832234	1	negative regulation of smooth muscle cell proliferation	0.00747854645831763	64	2.46197143812333	1.94538163356128e-10	1.59020210803987e-09	340385	6	54	1.37535303437349	0.26889941233275	0.448859012851234	0.0001999600079984	0.00612945592699642	0.984403119376125	1
GO:0048699	generation of neurons	 1.775671	default_and_biomart_annot	0.000000e+00	0.014132545	generation of neurons	0.204592926484026	1238	1.74080554908104	0	0	359106	301	1419	2.38916859949841	0	0	0.0023995200959808	0.0418361510422168	1	1	generation of neurons	0.208190448190432	1285	1.77567123649074	0	0	362544	307	1484	2.56071457814957	0	0	0.000599880023995201	0.0141325446701053	1	1
GO:0048738	cardiac muscle tissue development	 2.103699	default_annot	0.000000e+00	0.027512101	cardiac muscle tissue development	0.0358292591545724	262	2.10369945887907	0	0	351946	50	221	2.5482405877003	4.68198591008218e-10	9.34260914681037e-09	0.0013997200559888	0.0275121005761395	0.999000199960008	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048771	tissue remodeling	 1.535324	default_and_biomart_annot	8.168083e-05	0.006129456	tissue remodeling	0.0203566637902305	102	1.44149718982704	0.000244258757273186	0.000919562380322582	305307	26	171	1.71253689086853	0.00468603019148883	0.0227917390592525	0.0001999600079984	0.00659993787406041	0.589482103579284	1	tissue remodeling	0.0196747672083813	105	1.53532361107919	1.9485305888578e-05	8.16808277147462e-05	300082	28	171	2.02683605065567	0.00025491857035953	0.00167717766718252	0.0001999600079984	0.00612945592699642	0.347130573885223	1
GO:0048869	cellular developmental process	 1.423945	biomart_annot	0.000000e+00	0.035050752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cellular developmental process	0.416192458969244	2060	1.42394510067798	0	0	348468	581	4298	1.67327152553257	0	0	0.0017996400719856	0.0350507515825355	1	1
GO:0048870	cell motility	 1.562599	default_and_biomart_annot	0.000000e+00	0.006129456	cell motility	0.186464016785287	940	1.45028398195608	0	0	364967	238	1590	1.6859416154951	0	0	0.0001999600079984	0.00659993787406041	1	1	cell motility	0.188526590627488	1024	1.56259911922446	0	0	367663	250	1700	1.82032019255315	0	0	0.0001999600079984	0.00612945592699642	1	1
