userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	2146	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Skin	NA	NA	NA	NA	NA	2196.bed	325
1	2147	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	31	3476	90374	Epithelial;Skin	NA	NA	NA	NA	NA	2197.bed	2806
1	2148	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Liver;Mammary	NA	NA	NA	NA	NA	2198.bed	120
1	2149	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	13	3476	90392	Hematopoietic	NA	NA	NA	NA	NA	22.bed	777
1	2151	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Endothelial	NA	NA	NA	NA	NA	2201.bed	373
1	2152	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Muscle;Skin;Fibroblast;Epithelial;Brain	NA	NA	NA	NA	NA	2202.bed	209
1	2153	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Hematopoietic	NA	NA	NA	NA	NA	2203.bed	777
1	2158	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Hematopoietic;Muscle;Brain	NA	NA	NA	NA	NA	221.bed	90
1	2162	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Hematopoietic	NA	NA	NA	NA	NA	2216.bed	227
1	2164	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic	NA	NA	NA	NA	NA	2218.bed	221
1	2165	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Hematopoietic;Endothelial;Epithelial;Skin;Brain	NA	NA	NA	NA	NA	2219.bed	273
1	2166	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Muscle;Skin;Hematopoietic;Brain;Endothelial;Fibroblast;Epithelial;Primitive	NA	NA	NA	NA	NA	2220.bed	156
1	2170	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Brain;Hematopoietic;Skin;Stem;Fibroblast;Colon;Cervix;Liver;Prostate;	NA	NA	NA	NA	NA	2224.bed	213
1	2171	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	11	3476	90394	Liver;Epithelial	NA	NA	NA	NA	NA	2225.bed	708
1	2173	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Epithelial;Muscle;Fibroblast;Brain;Endothelial	NA	NA	NA	NA	NA	2227.bed	263
1	2174	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	13	3476	90392	Endothelial;Primitive;Prostate	NA	NA	NA	NA	NA	2228.bed	320
1	2175	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Endothelial;Primitive;Prostate;Mammary	NA	NA	NA	NA	NA	2229.bed	169
1	2176	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Brain;Hematopoietic;Stem;Endothelial;Muscle;Fibroblast;Colon;Cervix;L	NA	NA	NA	NA	NA	223.bed	158
1	2178	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Muscle;Prostate	NA	NA	NA	NA	NA	2231.bed	118
1	2179	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Brain;Primitive;Colon;Cervix;Liver;Hematopoietic;Endotheli	NA	NA	NA	NA	NA	2232.bed	106
1	2180	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	21	3476	90384	Primitive;Prostate;Mammary;Epithelial	NA	NA	NA	NA	NA	2233.bed	924
1	2182	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Epithelial;Prostate;Mammary	NA	NA	NA	NA	NA	2235.bed	188
1	2183	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Prostate;Mammary	NA	NA	NA	NA	NA	2237.bed	205
1	2185	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Hematopoietic	NA	NA	NA	NA	NA	224.bed	277
1	2186	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	17	3476	90388	Stem;Mammary;Brain	NA	NA	NA	NA	NA	2240.bed	377
1	2187	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Skin;Brain;Endothelial;Primitive;Epithelial	NA	NA	NA	NA	NA	2241.bed	159
1	2188	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Brain;Stem;Colon;Epithelial;Skin;Liver	NA	NA	NA	NA	NA	2242.bed	155
1	2189	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Cervix;Skin	NA	NA	NA	NA	NA	2243.bed	315
1	2190	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Fibroblast;Muscle;Skin;Endothelial;Cervix;Mammary;Brain	NA	NA	NA	NA	NA	2244.bed	130
1	2191	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Brain;Colon;Epithelial;Skin	NA	NA	NA	NA	NA	2246.bed	181
1	2192	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Skin	NA	NA	NA	NA	NA	2249.bed	347
1	2193	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic	NA	NA	NA	NA	NA	225.bed	182
1	2194	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	11	3476	90394	Epithelial;Prostate;Mammary	NA	NA	NA	NA	NA	2250.bed	305
1	2195	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Fibroblast;Muscle;Skin;Brain;Endothelial;Epithelial	NA	NA	NA	NA	NA	2251.bed	298
1	2196	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Brain;Endothelial;Muscle;Primitive;Bone;Liver;Epithelial	NA	NA	NA	NA	NA	2252.bed	206
1	2198	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	8	3476	90397	Skin;Endothelial;Primitive	NA	NA	NA	NA	NA	2256.bed	194
1	2199	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic	NA	NA	NA	NA	NA	226.bed	359
1	2200	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Muscle;Epithelial;Endothelial;Fibroblast;Brain	NA	NA	NA	NA	NA	2260.bed	175
1	2202	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial	NA	NA	NA	NA	NA	2263.bed	233
1	2203	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Hematopoietic;Skin;Brain;Epithelial;Endothelial;Muscle	NA	NA	NA	NA	NA	2264.bed	203
1	2204	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Hematopoietic;Prostate;Mammary	NA	NA	NA	NA	NA	2265.bed	152
1	2205	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Hematopoietic	NA	NA	NA	NA	NA	2266.bed	270
1	2206	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic	NA	NA	NA	NA	NA	2267.bed	190
1	2207	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	7	3476	90398	Hematopoietic;Endothelial;Primitive	NA	NA	NA	NA	NA	2268.bed	172
1	2208	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic;Epithelial;Skin	NA	NA	NA	NA	NA	2269.bed	97
1	2209	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Epithelial;Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Endothelial;Colo	NA	NA	NA	NA	NA	227.bed	83
1	2210	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	24	3476	90381	Ewing sarcoma;Skin;Endothelial;Primitive	NA	NA	NA	NA	NA	2270.bed	340
1	2218	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Stem;Prostate;Mammary	NA	NA	NA	NA	NA	2280.bed	142
1	2219	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Endothelial;Primitive;Prostate	NA	NA	NA	NA	NA	2281.bed	191
1	2220	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Muscle;Brain;Epithelial;Prostate	NA	NA	NA	NA	NA	2282.bed	183
1	2221	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Fibroblast;Muscle;Skin;Brain;Epithelial;Cervix;Endothelial;Prostate;Mammary	NA	NA	NA	NA	NA	2283.bed	109
1	2222	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Colon;Epithelial;Mammary;Skin	NA	NA	NA	NA	NA	2285.bed	183
1	2224	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Stem;Liver;Mammary	NA	NA	NA	NA	NA	2288.bed	182
1	2225	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	229.bed	89
1	2227	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Brain;Hematopoietic;Primitive;Stem;Fibroblast;Colon;Cervix;Liver;Endo	NA	NA	NA	NA	NA	2292.bed	192
1	2229	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Primitive;Brain;Epithelial;Colon;Cervix;Muscle;Skin;Bone;Liver	NA	NA	NA	NA	NA	2294.bed	175
1	2230	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Brain;Colon;Cervix;Hematopoietic;Mammary;Skin;Liver	NA	NA	NA	NA	NA	2296.bed	161
1	2231	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	25	3476	90380	Epithelial;Skin	NA	NA	NA	NA	NA	2298.bed	1684
1	2232	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Skin;Epithelial;Endothelial;Brain	NA	NA	NA	NA	NA	2299.bed	146
1	2233	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic	NA	NA	NA	NA	NA	23.bed	242
1	2234	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	230.bed	175
1	2235	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	17	3476	90388	Epithelial;Mammary;Skin	NA	NA	NA	NA	NA	2300.bed	724
1	2236	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	36	3476	90369	Liver;Brain	NA	NA	NA	NA	NA	2303.bed	1230
1	2237	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Fibroblast;Muscle;Brain;Skin	NA	NA	NA	NA	NA	2304.bed	212
1	2239	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Skin;Fibroblast;Brain;Endothelial;Epithelial;Muscle;Bone	NA	NA	NA	NA	NA	2306.bed	223
1	2242	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial	NA	NA	NA	NA	NA	2312.bed	180
1	2245	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Muscle;Hematopoietic;Skin;Brain;Epithelial;Endothelial;Bone	NA	NA	NA	NA	NA	2315.bed	98
1	2246	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Hematopoietic;Brain;Endothelial	NA	NA	NA	NA	NA	2316.bed	170
1	2249	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Epithelial;Endothelial	NA	NA	NA	NA	NA	232.bed	83
1	2253	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Hematopoietic;Muscle	NA	NA	NA	NA	NA	2323.bed	205
1	2257	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Stem;Colon;Cervix;Liver;Endothelial;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2328.bed	180
1	2259	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	233.bed	185
1	2260	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	8	3476	90397	Fibroblast;Prostate	NA	NA	NA	NA	NA	2330.bed	232
1	2261	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	7	3476	90398	Brain;Prostate	NA	NA	NA	NA	NA	2331.bed	228
1	2263	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	9	3476	90396	Fibroblast;Muscle;Brain;Skin;Epithelial;Cervix;Liver;Endothelial;Prostate;Bone	NA	NA	NA	NA	NA	2333.bed	316
1	2264	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2334.bed	301
1	2265	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Prostate;Mammary	NA	NA	NA	NA	NA	2336.bed	311
1	2266	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Stem;Endothelial;Colo	NA	NA	NA	NA	NA	234.bed	197
1	2267	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Endothelial;Primitive;Prostate;Mammary	NA	NA	NA	NA	NA	2340.bed	169
1	2268	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Epithelial;Brain;Stem;Colon;Cervix;Liver;Hematopoietic;Prostate;Mammary	NA	NA	NA	NA	NA	2341.bed	194
1	2269	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Brain;Hematopoietic;Skin;Colon;Cervix;Liver;Endothelial;Fibroblast;Pr	NA	NA	NA	NA	NA	2342.bed	134
1	2270	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Stem;Endothelial;Colon;Cervi	NA	NA	NA	NA	NA	2343.bed	97
1	2272	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Epithelial;Skin	NA	NA	NA	NA	NA	2348.bed	176
1	2273	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Colon;Epithelial;Cervix;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2349.bed	186
1	2274	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Colon;Epithelial;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2350.bed	251
1	2275	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Muscle;Skin	NA	NA	NA	NA	NA	2351.bed	216
1	2276	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast;Endothelial;Epithelial;Muscle;Bone	NA	NA	NA	NA	NA	2352.bed	273
1	2277	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast	NA	NA	NA	NA	NA	2354.bed	314
1	2278	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Fibroblast	NA	NA	NA	NA	NA	2355.bed	282
1	2279	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Endothelial;Epithelial;Skin;Brain	NA	NA	NA	NA	NA	2356.bed	169
1	2280	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	10	3476	90395	Epithelial;Skin	NA	NA	NA	NA	NA	2357.bed	664
1	2281	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	236.bed	124
1	2282	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Complex tissue specific	NA	NA	NA	NA	NA	2363.bed	150
1	2283	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Mammary	NA	NA	NA	NA	NA	2364.bed	116
1	2284	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Bone	NA	NA	NA	NA	NA	2365.bed	168
1	2285	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	2366.bed	309
1	2286	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	7	3476	90398	Muscle;Brain;Skin;Fibroblast;Epithelial;Cervix;Endothelial;Primitive;Prostate	NA	NA	NA	NA	NA	2367.bed	111
1	2287	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	9	3476	90396	Stem;Ewing sarcoma	NA	NA	NA	NA	NA	2368.bed	224
1	2289	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Stem;Epithelial;Endothelial	NA	NA	NA	NA	NA	237.bed	113
1	2293	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Ewing sarcoma;Hematopoietic;Epithelial;Fibroblast;Brain	NA	NA	NA	NA	NA	2374.bed	171
1	2294	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	238.bed	102
1	2297	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	7	3476	90398	Epithelial;Prostate	NA	NA	NA	NA	NA	2382.bed	227
1	2301	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Primitive;Mammary	NA	NA	NA	NA	NA	2389.bed	267
1	2302	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial;Muscle	NA	NA	NA	NA	NA	239.bed	192
1	2303	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Hematopoietic;Mammary	NA	NA	NA	NA	NA	2390.bed	261
1	2305	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Epithelial;Fibroblast;Muscle;Skin;Brain;Cervix;Liver;Prostate;Mammary	NA	NA	NA	NA	NA	2392.bed	176
1	2306	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Brain;Primitive;Hematopoietic;Stem;Colon;Cervix;Liver;Endothelial;Pro	NA	NA	NA	NA	NA	2393.bed	139
1	2307	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial;Muscle	NA	NA	NA	NA	NA	2394.bed	188
1	2310	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Primitive;Brain;Stem;Colon;Cervix;Liver;Fibroblast;Endothelial;Hemato	NA	NA	NA	NA	NA	2399.bed	87
1	2311	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Hematopoietic	NA	NA	NA	NA	NA	24.bed	201
1	2312	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	240.bed	150
1	2313	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Fibroblast;Muscle;Brain;Epithelial;Endothelial;Bone	NA	NA	NA	NA	NA	2401.bed	162
1	2314	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Brain;Epithelial;Endothelial;Bone	NA	NA	NA	NA	NA	2402.bed	196
1	2315	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	8	3476	90397	Epithelial;Muscle;Hematopoietic;Skin;Brain;Fibroblast;Colon;Cervix;Endothelial;P	NA	NA	NA	NA	NA	2403.bed	227
1	2316	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Fibroblast;Muscle;Brain;Endothelial;Skin;Bone;Epithelial	NA	NA	NA	NA	NA	2404.bed	146
1	2317	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Endothelial;Epithelial	NA	NA	NA	NA	NA	2405.bed	163
1	2319	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Epithelial;Brain	NA	NA	NA	NA	NA	2408.bed	193
1	2320	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial;Muscle	NA	NA	NA	NA	NA	241.bed	161
1	2322	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Brain;Colon;Epithelial;Skin;Fibroblast	NA	NA	NA	NA	NA	2411.bed	198
1	2323	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Skin;Brain;Epithelial;Muscle;Fibroblast	NA	NA	NA	NA	NA	2412.bed	149
1	2325	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Cervix;Primitive	NA	NA	NA	NA	NA	2414.bed	102
1	2326	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	2416.bed	255
1	2327	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	8	3476	90397	Fibroblast;Muscle;Epithelial;Skin;Brain	NA	NA	NA	NA	NA	2417.bed	169
1	2328	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	13	3476	90392	Muscle;Skin;Brain;Endothelial;Fibroblast;Epithelial;Cervix	NA	NA	NA	NA	NA	2418.bed	344
1	2330	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	5	3476	90400	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	242.bed	325
1	2331	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Cervix;Mammary;Muscle	NA	NA	NA	NA	NA	2421.bed	226
1	2333	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Prostate;Mammary;Epithelial	NA	NA	NA	NA	NA	2429.bed	352
1	2334	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	243.bed	244
1	2335	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Liver;Prostate;Mammary	NA	NA	NA	NA	NA	2432.bed	233
1	2337	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Epithelial;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2434.bed	159
1	2338	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Epithelial;Liver;Prostate;Mammary	NA	NA	NA	NA	NA	2435.bed	217
1	2342	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	10	3476	90395	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	244.bed	146
1	2343	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	2441.bed	218
1	2344	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Muscle;Skin;Brain;Endothelial;Fibroblast;Colon;Cervix;Liver;Primitive	NA	NA	NA	NA	NA	2442.bed	114
1	2345	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Brain;Colon;Cervix;Liver;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	2443.bed	138
1	2346	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Epithelial;Fibroblast;Muscle;Skin;Brain;Stem;Endothelial;Colon;Cervix;Liver;Mamm	NA	NA	NA	NA	NA	2444.bed	78
1	2349	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Epithelial;Skin;Brain;Fibroblast;Colon;Cervix;Mammary	NA	NA	NA	NA	NA	2448.bed	152
1	2350	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Epithelial;Brain;Stem;Colon;Cervix;Prostate;Mammary;Skin;Fibroblast;Liver	NA	NA	NA	NA	NA	2449.bed	144
1	2351	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	6	3476	90399	Epithelial;Primitive;Brain;Stem;Colon;Cervix;Liver;Endothelial;Muscle;Hematopoie	NA	NA	NA	NA	NA	2450.bed	207
1	2352	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	1	3476	90404	Fibroblast;Muscle;Brain;Endothelial;Epithelial;Bone	NA	NA	NA	NA	NA	2451.bed	158
1	2353	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Fibroblast;Muscle;Brain;Endothelial;Epithelial;Primitive;Bone	NA	NA	NA	NA	NA	2452.bed	154
1	2354	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	4	3476	90401	Fibroblast;Muscle;Primitive;Brain;Epithelial;Endothelial;Skin;Bone;Liver	NA	NA	NA	NA	NA	2453.bed	216
1	2355	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Brain;Epithelial;Skin;Fibroblast	NA	NA	NA	NA	NA	2455.bed	237
1	2356	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	0	3476	90405	Brain;Epithelial;Endothelial;Fibroblast;Colon;Muscle;Skin	NA	NA	NA	NA	NA	2456.bed	192
1	2358	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	3	3476	90402	Skin;Endothelial;Epithelial;Muscle;Brain;Fibroblast	NA	NA	NA	NA	NA	2458.bed	200
1	2360	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial	NA	NA	NA	NA	NA	2460.bed	337
1	2361	sheffield_dnase	0	0	0	1618	1646	1646	1646	1640	2	3476	90403	Epithelial;Hematopoietic;Liver	NA	NA	NA	NA	NA	2461.bed	124
