userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	2495	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Hematopoietic	NA	NA	NA	NA	NA	381.bed	201
1	2496	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	10	14155	410129	Brain;Hematopoietic;Stem	NA	NA	NA	NA	NA	382.bed	125
1	2497	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	3	14155	410136	Fibroblast;Brain;Hematopoietic;Primitive;Stem;Muscle;Colon;Cervix;Liver;Epitheli	NA	NA	NA	NA	NA	383.bed	369
1	2498	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Brain;Hematopoietic;Stem;Colon;Cervix;Liver;Mammary	NA	NA	NA	NA	NA	384.bed	152
1	2499	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	386.bed	181
1	2500	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	387.bed	176
1	2501	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	24	14155	410115	Complex tissue specific	NA	NA	NA	NA	NA	388.bed	217
1	2502	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Stem;Endothelial;Muscle;Colo	NA	NA	NA	NA	NA	389.bed	168
1	2503	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	31	14155	410108	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	39.bed	303
1	2504	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Primitive;Stem;Colon;Epithelial;Liver;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	390.bed	99
1	2505	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Epithelial;Brain;Hematopoietic;Skin;Stem;Fibroblast;Muscle;Colon;Cervix;Liver;En	NA	NA	NA	NA	NA	391.bed	142
1	2506	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	392.bed	237
1	2507	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	393.bed	297
1	2508	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	29	14155	410110	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	394.bed	1010
1	2509	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	8	14155	410131	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	395.bed	258
1	2510	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	396.bed	175
1	2511	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	10	14155	410129	Epithelial;Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Endothelial;Colo	NA	NA	NA	NA	NA	397.bed	140
1	2512	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Primitive;Hematopoietic;Skin;Endothelial;Colo	NA	NA	NA	NA	NA	398.bed	95
1	2513	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	11	14155	410128	Ubiquitous	NA	NA	NA	NA	NA	399.bed	197
1	2514	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	40.bed	75
1	2515	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	26	14155	410113	Non-hematopoietic somatic cells	NA	NA	NA	NA	NA	400.bed	199
1	2516	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Brain;Stem	NA	NA	NA	NA	NA	401.bed	200
1	2517	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	24	14155	410115	Brain;Hematopoietic;Stem;Colon;Liver;Endothelial;Prostate	NA	NA	NA	NA	NA	402.bed	282
1	2518	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	27	14155	410112	Stem;Muscle;Fibroblast;Bone;Brain	NA	NA	NA	NA	NA	403.bed	224
1	2519	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	22	14155	410117	Stem;Colon;Liver;Hematopoietic	NA	NA	NA	NA	NA	404.bed	288
1	2523	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	41.bed	254
1	2526	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Fibroblast;Muscle;Hematopoietic;Brain;Epithelial;Endothelial	NA	NA	NA	NA	NA	415.bed	216
1	2528	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	119	14155	410020	Hematopoietic	NA	NA	NA	NA	NA	418.bed	2263
1	2529	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	26	14155	410113	Primitive;Hematopoietic;Liver;Epithelial;Endothelial;Stem;Prostate;Brain	NA	NA	NA	NA	NA	419.bed	383
1	2530	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Epithelial;Endothelial;Cerv	NA	NA	NA	NA	NA	42.bed	74
1	2531	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Hematopoietic;Colon;Liver;Epithelial;Endothelial;Prostate;Mammary;Skin;Brain;Fib	NA	NA	NA	NA	NA	420.bed	285
1	2532	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Hematopoietic;Colon;Cervix;Liver;Mammary;Skin;Epithelial;Fibroblast	NA	NA	NA	NA	NA	421.bed	251
1	2533	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	18	14155	410121	Brain;Hematopoietic;Primitive;Stem;Fibroblast;Colon;Liver;Epithelial;Endothelial	NA	NA	NA	NA	NA	422.bed	186
1	2534	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	1	14155	410138	Muscle;Hematopoietic;Fibroblast;Epithelial;Brain	NA	NA	NA	NA	NA	423.bed	129
1	2535	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Hematopoietic;Epithelial;Cervix;Mammary;Skin	NA	NA	NA	NA	NA	424.bed	144
1	2536	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	17	14155	410122	Hematopoietic	NA	NA	NA	NA	NA	426.bed	340
1	2537	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	13	14155	410126	Hematopoietic	NA	NA	NA	NA	NA	427.bed	487
1	2538	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	60	14155	410079	Hematopoietic	NA	NA	NA	NA	NA	429.bed	885
1	2539	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	8	14155	410131	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	43.bed	149
1	2541	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Fibroblast;Muscle;Hematopoietic;Brain;Epithelial;Endothelial;Bone	NA	NA	NA	NA	NA	431.bed	133
1	2543	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Muscle;Brain;Hematopoietic;Skin;Stem;Colon;Cervix;Liver;Endothelial;F	NA	NA	NA	NA	NA	433.bed	309
1	2544	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Stem;Colon;Cervix;Liver;Endothe	NA	NA	NA	NA	NA	434.bed	280
1	2545	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Weak Ubiquitous	NA	NA	NA	NA	NA	435.bed	145
1	2546	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Endothelial;Colon;Cervix;L	NA	NA	NA	NA	NA	436.bed	138
1	2547	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Epithelial;Fibroblast;Muscle;Hematopoietic;Stem;Brain;Colon;Cervix;Liver;Endothe	NA	NA	NA	NA	NA	437.bed	29
1	2548	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	13	14155	410126	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	438.bed	246
1	2549	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	11	14155	410128	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	439.bed	153
1	2550	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	44.bed	173
1	2551	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Fibroblast;Brain;Primitive;Hematopoietic;Skin;Stem;Endothelial;Muscle	NA	NA	NA	NA	NA	440.bed	133
1	2552	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	13	14155	410126	Epithelial;Fibroblast;Muscle;Brain;Skin;Hematopoietic;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	441.bed	122
1	2553	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	1	14155	410138	Epithelial;Brain;Hematopoietic;Skin;Stem;Endothelial;Fibroblast;Muscle;Colon;Cer	NA	NA	NA	NA	NA	442.bed	101
1	2554	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	443.bed	229
1	2555	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	18	14155	410121	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	444.bed	188
1	2556	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	445.bed	133
1	2557	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	1	14155	410138	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	446.bed	84
1	2559	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	17	14155	410122	Repressed in Hematopoietic	NA	NA	NA	NA	NA	448.bed	121
1	2560	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	44	14155	410095	Epithelial;Fibroblast;Muscle;Brain;Primitive;Skin;Stem;Endothelial;Colon;Cervix;	NA	NA	NA	NA	NA	449.bed	164
1	2561	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	45.bed	109
1	2562	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Repressed in Hematopoietic and Stem	NA	NA	NA	NA	NA	450.bed	164
1	2563	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	16	14155	410123	Brain;Hematopoietic;Stem;Liver	NA	NA	NA	NA	NA	451.bed	117
1	2564	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Brain;Primitive;Hematopoietic;Stem;Colon;Liver;Epithelial;Endothelial;Fibroblast	NA	NA	NA	NA	NA	452.bed	319
1	2565	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	25	14155	410114	Primitive;Hematopoietic;Stem;Liver;Prostate;Brain	NA	NA	NA	NA	NA	453.bed	327
1	2566	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	5	14155	410134	Primitive;Stem;Colon;Epithelial;Prostate;Mammary;Skin	NA	NA	NA	NA	NA	455.bed	141
1	2567	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Stem;Epithelial;Skin	NA	NA	NA	NA	NA	456.bed	175
1	2568	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	16	14155	410123	Stem;Epithelial;Skin	NA	NA	NA	NA	NA	458.bed	232
1	2569	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	14	14155	410125	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	46.bed	283
1	2570	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Fibroblast;Muscle;Hematopoietic	NA	NA	NA	NA	NA	463.bed	255
1	2571	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Muscle;Skin;Epithelial;Endothelial;Fibroblast;Primitive;Hematopoietic	NA	NA	NA	NA	NA	464.bed	166
1	2572	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Hematopoietic;Brain;Stem;Colon;Cervix;Liver;Epithelial;Endothelial;Prostate	NA	NA	NA	NA	NA	465.bed	301
1	2574	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Hematopoietic;Liver;Brain	NA	NA	NA	NA	NA	469.bed	508
1	2575	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	47.bed	162
1	2577	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	113	14155	410026	Hematopoietic;Skin	NA	NA	NA	NA	NA	471.bed	408
1	2578	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Hematopoietic	NA	NA	NA	NA	NA	472.bed	471
1	2579	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	14	14155	410125	Hematopoietic	NA	NA	NA	NA	NA	473.bed	223
1	2580	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	20	14155	410119	Epithelial;Fibroblast;Muscle;Hematopoietic;Primitive;Brain;Endothelial;Cervix;Li	NA	NA	NA	NA	NA	474.bed	401
1	2581	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	3	14155	410136	Hematopoietic;Skin	NA	NA	NA	NA	NA	475.bed	117
1	2582	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Hematopoietic	NA	NA	NA	NA	NA	476.bed	241
1	2583	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	30	14155	410109	Hematopoietic	NA	NA	NA	NA	NA	477.bed	928
1	2584	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	41	14155	410098	Hematopoietic	NA	NA	NA	NA	NA	481.bed	435
1	2585	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Brain;Hematopoietic;Stem;Colon;Cervix;Liver;Epithelial	NA	NA	NA	NA	NA	483.bed	241
1	2586	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	5	14155	410134	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Endothelial;Colon;Cervix;L	NA	NA	NA	NA	NA	484.bed	118
1	2587	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	14	14155	410125	Epithelial;Fibroblast;Muscle;Hematopoietic;Skin;Brain;Endothelial;Colon;Cervix;P	NA	NA	NA	NA	NA	485.bed	151
1	2588	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Epithelial;Endothelial;Cerv	NA	NA	NA	NA	NA	487.bed	74
1	2589	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Epithelial;Fibroblast;Hematopoietic;Skin;Stem;Brain;Endothelial;Prostate;Mammary	NA	NA	NA	NA	NA	488.bed	30
1	2590	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	489.bed	175
1	2591	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	491.bed	294
1	2592	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	8	14155	410131	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	492.bed	255
1	2593	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	493.bed	260
1	2594	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	10	14155	410129	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	494.bed	126
1	2595	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Fibroblast;Muscle;Hematopoietic;Primitive;Skin;Brain;Endothelial;Colo	NA	NA	NA	NA	NA	495.bed	81
1	2597	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Epithelial;Endothelial;Cerv	NA	NA	NA	NA	NA	497.bed	117
1	2598	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	28	14155	410111	Epithelial;Fibroblast;Muscle;Primitive;Skin;Brain;Endothelial;Cervix;Liver;Prost	NA	NA	NA	NA	NA	498.bed	169
1	2599	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	21	14155	410118	Epithelial;Fibroblast;Muscle;Brain;Primitive;Skin;Endothelial;Colon;Cervix;Liver	NA	NA	NA	NA	NA	499.bed	143
1	2600	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	43	14155	410096	Stem	NA	NA	NA	NA	NA	5.bed	330
1	2601	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	18	14155	410121	Epithelial;Fibroblast;Muscle;Primitive;Skin;Brain;Endothelial;Colon;Cervix;Liver	NA	NA	NA	NA	NA	500.bed	203
1	2602	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Epithelial;Brain;Primitive;Hematopoietic;Stem;Colon;Cervix;Liver;Endothelial;Pro	NA	NA	NA	NA	NA	502.bed	127
1	2603	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	3	14155	410136	Epithelial;Brain;Hematopoietic;Stem;Colon;Cervix;Endothelial;Liver;Mammary	NA	NA	NA	NA	NA	503.bed	150
1	2604	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	19	14155	410120	Hematopoietic;Stem;Liver;Brain	NA	NA	NA	NA	NA	504.bed	257
1	2605	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	40	14155	410099	Primitive;Stem;Liver	NA	NA	NA	NA	NA	505.bed	274
1	2607	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	314	14155	409825	Weak lymphoblast specific	NA	NA	NA	NA	NA	509.bed	5676
1	2610	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	13	14155	410126	Hematopoietic	NA	NA	NA	NA	NA	514.bed	401
1	2613	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Primitive;Liver	NA	NA	NA	NA	NA	520.bed	183
1	2615	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	23	14155	410116	Muscle;Hematopoietic;Fibroblast;Epithelial	NA	NA	NA	NA	NA	522.bed	431
1	2616	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	1	14155	410138	Hematopoietic;Brain;Fibroblast;Epithelial;Muscle;Skin	NA	NA	NA	NA	NA	523.bed	204
1	2617	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	29	14155	410110	Hematopoietic	NA	NA	NA	NA	NA	527.bed	899
1	2619	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Fibroblast;Muscle;Hematopoietic;Epithelial;Brain	NA	NA	NA	NA	NA	531.bed	219
1	2620	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Brain;Hematopoietic;Epithelial	NA	NA	NA	NA	NA	532.bed	234
1	2621	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	0	14155	410139	Complex tissue specific	NA	NA	NA	NA	NA	533.bed	309
1	2622	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	12	14155	410127	Epithelial;Fibroblast;Brain;Primitive;Endothelial;Muscle;Colon;Cervix;Liver;Mamm	NA	NA	NA	NA	NA	534.bed	197
1	2623	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	3	14155	410136	Epithelial;Hematopoietic;Skin	NA	NA	NA	NA	NA	535.bed	154
1	2625	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	27	14155	410112	Brain;Hematopoietic;Stem;Fibroblast;Muscle;Endothelial;Primitive;Liver	NA	NA	NA	NA	NA	537.bed	100
1	2626	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	18	14155	410121	Cervix;Endothelial	NA	NA	NA	NA	NA	538.bed	160
1	2628	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	25	14155	410114	Epithelial;Liver;Endothelial;Primitive	NA	NA	NA	NA	NA	541.bed	116
1	2629	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Cervix;Primitive;Liver;Prost	NA	NA	NA	NA	NA	542.bed	98
1	2630	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	16	14155	410123	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Cervix;Primitive;Bone	NA	NA	NA	NA	NA	543.bed	181
1	2631	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	11	14155	410128	Epithelial;Fibroblast;Muscle;Primitive;Skin;Brain;Endothelial;Colon;Cervix;Liver	NA	NA	NA	NA	NA	545.bed	128
1	2633	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Complex tissue specific	NA	NA	NA	NA	NA	547.bed	170
1	2634	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	8	14155	410131	Epithelial;Fibroblast;Muscle;Primitive;Skin;Brain;Endothelial;Colon;Cervix;Bone;	NA	NA	NA	NA	NA	548.bed	141
1	2637	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Epithelial;Brain;Stem;Fibroblast;Colon;Liver;Muscle;Prostate;Mammary	NA	NA	NA	NA	NA	551.bed	123
1	2638	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	15	14155	410124	Brain;Primitive;Hematopoietic;Stem;Colon;Liver;Epithelial;Endothelial;Prostate	NA	NA	NA	NA	NA	552.bed	216
1	2640	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Hematopoietic;Brain	NA	NA	NA	NA	NA	554.bed	133
1	2641	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Muscle;Brain;Hematopoietic;Skin;Fibroblast;Stem;Colon;Cervix;Endothel	NA	NA	NA	NA	NA	555.bed	387
1	2642	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	23	14155	410116	Stem	NA	NA	NA	NA	NA	556.bed	561
1	2643	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	6	14155	410133	Stem;Colon;Mammary	NA	NA	NA	NA	NA	557.bed	589
1	2644	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	8	14155	410131	Epithelial;Brain;Hematopoietic;Skin;Stem;Colon;Cervix;Endothelial;Fibroblast;Liv	NA	NA	NA	NA	NA	558.bed	268
1	2645	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	197	14155	409942	Weak stem plus others	NA	NA	NA	NA	NA	559.bed	1180
1	2646	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	36	14155	410103	Fibroblast;Muscle;Skin;Brain;Stem;Epithelial	NA	NA	NA	NA	NA	56.bed	199
1	2647	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	20	14155	410119	Weak HeLa specific	NA	NA	NA	NA	NA	560.bed	600
1	2648	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	9	14155	410130	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	563.bed	365
1	2649	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	7	14155	410132	Colon;Cervix;Hematopoietic	NA	NA	NA	NA	NA	564.bed	249
1	2650	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	5	14155	410134	K562 and HAEpiC specific	NA	NA	NA	NA	NA	565.bed	283
1	2651	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	13	14155	410126	Hematopoietic;Skin	NA	NA	NA	NA	NA	566.bed	126
1	2654	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	17	14155	410122	Stem;Liver	NA	NA	NA	NA	NA	57.bed	180
1	2656	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	23	14155	410116	Fibroblast;Muscle;Hematopoietic;Skin	NA	NA	NA	NA	NA	571.bed	195
1	2657	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	3	14155	410136	Hematopoietic;Epithelial	NA	NA	NA	NA	NA	572.bed	202
1	2658	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	4	14155	410135	Fibroblast;Muscle;Hematopoietic;Skin;Epithelial;Endothelial;Bone;Brain	NA	NA	NA	NA	NA	573.bed	164
1	2661	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	11	14155	410128	Hematopoietic	NA	NA	NA	NA	NA	579.bed	510
1	2662	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	62	14155	410077	Hematopoietic	NA	NA	NA	NA	NA	582.bed	1368
1	2663	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	11	14155	410128	Epithelial;Brain;Hematopoietic;Skin;Stem;Colon;Cervix;Endothelial;Liver;Mammary	NA	NA	NA	NA	NA	583.bed	284
1	2664	sheffield_dnase	0	0	0	1425	1500	1500	1500	1480	16	14155	410123	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Skin;Stem;Endothelial;Colon;Cer	NA	NA	NA	NA	NA	584.bed	264
