phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup/Users/anabella/Downloads/elements_20240919/data/5. mammals accelerated  functional regions/mammals_join_filtered_elements_norm_cod_oneacczerogap_functionalregions.csv_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
7108	chr1	186300124	186300174	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_186300124_186300174.maf	50	50	0	4	0.18	0.24	0.0424263987464516	0.18	0.24	0.0424263987464516	chr1:186300124-186300174	0.08	0.107424586282679	0.129545454545455	0.168291611589506	TRUE	3	4	0	3 4 1	0 0 0	chr1	186300053	186300219	167	*	8	3	0.0479041916167665	0.0179640718562874
7108	chr1	186300124	186300149	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_186300124_186300149.maf	25	25	0	3	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr1:186300124-186300149	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	3	4	0	3 4 1	0 0 0	chr1	186300053	186300219	167	*	8	3	0.0479041916167665	0.0179640718562874
7108	chr1	186300149	186300174	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_186300149_186300174.maf	25	25	0	1	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr1:186300149-186300174	0.04	0.144734829473034	0.0625874125874126	0.157687523529845	TRUE	3	4	0	3 4 1	0 0 0	chr1	186300053	186300219	167	*	8	3	0.0479041916167665	0.0179640718562874
71081	chr12	113058394	113058419	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113058394_113058419.maf	25	25	0	1	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr12:113058394-113058419	0.04	0.144734829473034	0.0625874125874126	0.157687523529845	TRUE	1	1	0	1	0	chr12	113058228	113058429	202	*	1	1	0.00495049504950495	0.00495049504950495
71082	chr12	113093636	113093686	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113093636_113093686.maf	50	50	0	7	0.24	0.28	0.02828427636768	0.24	0.28	0.02828427636768	chr12:113093636-113093686	0.14	0.0701143986888884	0.229982517482517	0.240432916321998	TRUE	2	7	0	5 7	0 0	chr12	113093537	113093703	167	*	12	2	0.0718562874251497	0.0119760479041916
71082	chr12	113093661	113093686	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113093661_113093686.maf	25	25	0	5	0.12	0.24	0.0848528132979716	0.12	0.24	0.0848528132979716	chr12:113093661-113093686	0.2	0.219355274156322	0.33041958041958	0.396602868654334	TRUE	2	7	0	5 7	0 0	chr12	113093537	113093703	167	*	12	2	0.0718562874251497	0.0119760479041916
71083	chr12	113096762	113096812	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113096762_113096812.maf	50	50	0	4	0.14	0.18	0.02828427636768	0.14	0.18	0.02828427636768	chr12:113096762-113096812	0.08	0.0701143986888884	0.129545454545455	0.147302592295223	TRUE	1	4	0	4	0	chr12	113096713	113096939	227	*	4	1	0.0176211453744493	0.00440528634361234
71087	chr12	113108081	113108131	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113108081_113108131.maf	50	50	0	9	0.22	0.36	0.0989949620185239	0.22	0.36	0.0989949620185239	chr12:113108081-113108131	0.18	0.256665531245819	0.296940559440559	0.392493172896766	TRUE	2	9	0	5 9	0 0	chr12	113108082	113108224	143	*	14	2	0.0979020979020979	0.013986013986014
71087	chr12	113108081	113108106	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113108081_113108106.maf	25	25	0	5	0.2	0.4	0.141421360764975	0.2	0.4	0.141421360764975	chr12:113108081-113108106	0.2	0.368596177422038	0.33041958041958	0.495015394846251	TRUE	2	9	0	5 9	0 0	chr12	113108082	113108224	143	*	14	2	0.0979020979020979	0.013986013986014
71089	chr12	113114794	113114844	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113114794_113114844.maf	50	50	0	12	0.26	0.28	0.0141421434521962	0.26	0.28	0.0141421434521962	chr12:113114794-113114844	0.24	0.0328041832968154	0.397377622377622	0.398729343299767	TRUE	1	12	0	12	0	chr12	113114795	113114913	119	*	12	1	0.100840336134454	0.00840336134453781
71091	chr12	113128088	113128113	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113128088_113128113.maf	25	25	0	4	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr12:113128088-113128113	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	1	4	0	4	0	chr12	113128064	113128181	118	*	4	1	0.0338983050847458	0.00847457627118644
71095	chr12	113266234	113266259	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113266234_113266259.maf	25	25	0	5	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr12:113266234-113266259	0.2	0.0701143986888884	0.33041958041958	0.33777674287635	TRUE	1	5	0	5	0	chr12	113266210	113266363	154	*	5	1	0.0324675324675325	0.00649350649350649
71096	chr12	113273640	113273665	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113273640_113273665.maf	25	25	0	3	0.08	0.2	0.0848528185663277	0.08	0.2	0.0848528185663277	chr12:113273640-113273665	0.12	0.219355288055463	0.196503496503497	0.294500197853915	TRUE	2	4	0	3 4	0 0	chr12	113273566	113273674	109	*	7	2	0.0642201834862385	0.018348623853211
71096	chr12	113273615	113273665	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113273615_113273665.maf	50	50	0	4	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr12:113273615-113273665	0.08	0.107424607131391	0.129545454545455	0.168291624897741	TRUE	2	4	0	3 4	0 0	chr12	113273566	113273674	109	*	7	2	0.0642201834862385	0.018348623853211
71097	chr12	113276916	113276966	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113276916_113276966.maf	50	54	4	8	0.222222222222222	0.240740740740741	0.0130945729778174	0.222222222222222	0.240740740740741	0.0130945729778174	chr12:113276916-113276966	0.148148148148148	0.0300404502537851	0.243622118622119	0.24546723881891	TRUE	2	8	4	5 8	0 4	chr12	113276917	113277038	122	*	5	1	0.040983606557377	0.00819672131147541
71097	chr12	113276941	113276966	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113276941_113276966.maf	25	25	0	5	0.24	0.32	0.0565685421986477	0.24	0.32	0.0565685421986477	chr12:113276941-113276966	0.2	0.144734829473034	0.33041958041958	0.360728803933426	TRUE	2	8	4	5 8	0 4	chr12	113276917	113277038	122	*	5	1	0.040983606557377	0.00819672131147541
71098	chr12	113287008	113287058	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113287008_113287058.maf	50	50	0	9	0.26	0.3	0.0282842869043923	0.26	0.3	0.0282842869043923	chr12:113287008-113287058	0.18	0.0701144264871709	0.296940559440559	0.305106094076302	TRUE	3	12	0	9 4 3	0 0 0	chr12	113286985	113287098	114	*	16	3	0.140350877192982	0.0263157894736842
71098	chr12	113287033	113287058	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113287033_113287058.maf	25	25	0	4	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr12:113287033-113287058	0.16	0.070114370890606	0.263461538461538	0.272631632893005	TRUE	3	12	0	9 4 3	0 0 0	chr12	113286985	113287098	114	*	16	3	0.140350877192982	0.0263157894736842
71098	chr12	113287058	113287083	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113287058_113287083.maf	25	25	0	3	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr12:113287058-113287083	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	3	12	0	9 4 3	0 0 0	chr12	113286985	113287098	114	*	16	3	0.140350877192982	0.0263157894736842
71099	chr12	113290131	113290156	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113290131_113290156.maf	25	25	0	4	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr12:113290131-113290156	0.16	0.070114370890606	0.263461538461538	0.272631632893005	TRUE	1	4	0	4	0	chr12	113290132	113290246	115	*	4	1	0.0347826086956522	0.00869565217391304
711	chr1	21834824	21834849	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_21834824_21834849.maf	25	25	0	1	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr1:21834824-21834849	0.04	0.070114370890606	0.0625874125874126	0.0939851542520012	TRUE	2	9	1	8 1	1 0	chr1	21834675	21834889	215	*	1	1	0.00465116279069767	0.00465116279069767
711	chr1	21834674	21834699	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_21834674_21834699.maf	25	26	1	8	0.115384615384615	0.346153846153846	0.163178502106036	0.115384615384615	0.346153846153846	0.163178502106036	chr1:21834674-21834699	0.307692307692308	0.425996545146058	0.510691231845078	0.665040292583705	TRUE	2	9	1	8 1	1 0	chr1	21834675	21834889	215	*	1	1	0.00465116279069767	0.00465116279069767
71101	chr12	113374913	113374963	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113374913_113374963.maf	50	50	0	7	0.14	0.2	0.0424264092831639	0.14	0.2	0.0424264092831639	chr12:113374913-113374963	0.14	0.107424614080961	0.229982517482517	0.253834603744328	TRUE	2	9	0	7 2	0 0	chr12	113374809	113375010	202	*	9	2	0.0445544554455446	0.0099009900990099
71101	chr12	113374865	113374890	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113374865_113374890.maf	25	25	0	2	0.28	0.36	0.05656855273536	0.28	0.36	0.05656855273536	chr12:113374865-113374890	0.08	0.144734857271317	0.129545454545455	0.194242641309103	TRUE	2	9	0	7 2	0 0	chr12	113374809	113375010	202	*	9	2	0.0445544554455446	0.0099009900990099
71102	chr12	113384102	113384127	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113384102_113384127.maf	25	25	0	3	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr12:113384102-113384127	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	1	3	0	3	0	chr12	113384103	113384272	170	*	3	1	0.0176470588235294	0.00588235294117647
71107	chr12	113397262	113397287	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113397262_113397287.maf	25	26	1	5	0.307692307692308	0.384615384615385	0.0543928270108704	0.307692307692308	0.384615384615385	0.0543928270108704	chr12:113397262-113397287	0.192307692307692	0.138994789920804	0.317543033889188	0.346631115159442	TRUE	3	12	1	5 9 3	1 1 0	chr12	113397210	113397395	186	*	3	1	0.0161290322580645	0.00537634408602151
71107	chr12	113397262	113397312	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113397262_113397312.maf	50	51	1	9	0.313725490196078	0.392156862745098	0.0554593530306914	0.313725490196078	0.392156862745098	0.0554593530306914	chr12:113397262-113397312	0.176470588235294	0.141808532074027	0.29103249691485	0.323743067924986	TRUE	3	12	1	5 9 3	1 1 0	chr12	113397210	113397395	186	*	3	1	0.0161290322580645	0.00537634408602151
71107	chr12	113397312	113397337	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113397312_113397337.maf	25	25	0	3	0.4	0.44	0.0282842658309677	0.4	0.44	0.0282842658309677	chr12:113397312-113397337	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	3	12	1	5 9 3	1 1 0	chr12	113397210	113397395	186	*	3	1	0.0161290322580645	0.00537634408602151
71123	chr12	113915013	113915038	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113915013_113915038.maf	25	25	0	6	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr12:113915013-113915038	0.24	0.070114370890606	0.397377622377622	0.403515798664535	TRUE	1	6	0	6	0	chr12	113914964	113915089	126	*	6	1	0.0476190476190476	0.00793650793650794
71126	chr12	113948877	113948902	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_113948877_113948902.maf	25	25	0	2	0.2	0.32	0.0848528080296154	0.2	0.32	0.0848528080296154	chr12:113948877-113948902	0.08	0.219355260257181	0.129545454545455	0.254752340511101	TRUE	2	6	0	6 2	0 0	chr12	113948828	113948961	134	*	8	2	0.0597014925373134	0.0149253731343284
71126	chr12	113948877	113948927	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_113948877_113948927.maf	50	50	0	6	0.18	0.28	0.0707106751141316	0.18	0.28	0.0707106751141316	chr12:113948877-113948927	0.12	0.182045044865108	0.196503496503497	0.267869413143865	TRUE	2	6	0	6 2	0 0	chr12	113948828	113948961	134	*	8	2	0.0597014925373134	0.0149253731343284
71138	chr12	114398582	114398632	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_114398582_114398632.maf	50	51	1	8	0.0980392156862745	0.196078431372549	0.0693241965567204	0.0980392156862745	0.196078431372549	0.0693241965567204	chr12:114398582-114398632	0.156862745098039	0.17838719396506	0.258209927327574	0.313838107216506	TRUE	2	8	1	8 1	1 0	chr12	114398566	114398722	157	*	1	1	0.00636942675159236	0.00636942675159236
71138	chr12	114398582	114398607	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_114398582_114398607.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr12:114398582-114398607	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	2	8	1	8 1	1 0	chr12	114398566	114398722	157	*	1	1	0.00636942675159236	0.00636942675159236
7114	chr1	186317529	186317579	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_186317529_186317579.maf	50	50	0	6	0.18	0.2	0.0141421329154839	0.18	0.2	0.0141421329154839	chr1:186317529-186317579	0.12	0.0328041554985329	0.196503496503497	0.199222831914597	TRUE	1	6	0	6	0	chr1	186317480	186317602	123	*	6	1	0.0487804878048781	0.00813008130081301
71144	chr12	114682831	114682856	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_114682831_114682856.maf	25	25	0	5	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr12:114682831-114682856	0.2	0.144734829473034	0.33041958041958	0.360728803933426	TRUE	2	8	0	5 8	0 0	chr12	114682807	114683027	221	*	13	2	0.0588235294117647	0.00904977375565611
71144	chr12	114682806	114682856	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_114682806_114682856.maf	50	50	0	8	0.18	0.24	0.0424263987464516	0.18	0.24	0.0424263987464516	chr12:114682806-114682856	0.16	0.107424586282679	0.263461538461538	0.284520691666749	TRUE	2	8	0	5 8	0 0	chr12	114682807	114683027	221	*	13	2	0.0588235294117647	0.00904977375565611
71185	chr12	115963478	115963503	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115963478_115963503.maf	25	25	0	4	0.24	0.28	0.02828427636768	0.24	0.28	0.02828427636768	chr12:115963478-115963503	0.16	0.0701143986888884	0.263461538461538	0.272631640042063	TRUE	1	4	0	4	0	chr12	115963404	115963521	118	*	4	1	0.0338983050847458	0.00847457627118644
71188	chr12	115970688	115970738	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115970688_115970738.maf	50	50	0	6	0.22	0.28	0.0424264092831639	0.22	0.28	0.0424264092831639	chr12:115970688-115970738	0.12	0.107424614080961	0.196503496503497	0.223950154830362	TRUE	1	6	0	6	0	chr12	115970589	115970771	183	*	6	1	0.0327868852459016	0.00546448087431694
71189	chr12	115972212	115972237	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115972212_115972237.maf	25	31	6	4	0.419354838709677	0.451612903225806	0.0228098958778948	0.419354838709677	0.451612903225806	0.0228098958778948	chr12:115972212-115972237	0.129032258064516	0.0556717176284935	0.21162305436499	0.218823347206083	TRUE	2	5	6	4 1	6 0	chr12	115972074	115972239	166	*	1	1	0.00602409638554217	0.00602409638554217
71189	chr12	115972097	115972122	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115972097_115972122.maf	25	25	0	1	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr12:115972097-115972122	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	2	5	6	4 1	6 0	chr12	115972074	115972239	166	*	1	1	0.00602409638554217	0.00602409638554217
71191	chr12	115975662	115975687	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115975662_115975687.maf	25	58	33	2	0.0517241379310345	0.103448275862069	0.036574490488847	0.0517241379310345	0.103448275862069	0.036574490488847	chr12:115975662-115975687	0.0344827586206897	0.091985899710385	0.0533518205931999	0.106338245735662	TRUE	2	4	33	2 2	0 33	chr12	115975513	115975726	214	*	2	1	0.00934579439252336	0.00467289719626168
71191	chr12	115975587	115975612	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115975587_115975612.maf	25	25	0	2	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr12:115975587-115975612	0.08	0.0701143986888884	0.129545454545455	0.147302592295223	TRUE	2	4	33	2 2	0 33	chr12	115975513	115975726	214	*	2	1	0.00934579439252336	0.00467289719626168
71195	chr12	115984250	115984275	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115984250_115984275.maf	25	33	8	1	0.181818181818182	0.212121212121212	0.0214274792230785	0.181818181818182	0.212121212121212	0.0214274792230785	chr12:115984250-115984275	0.0303030303030303	0.0520245829663439	0.0463551599915236	0.069680399616117	TRUE	3	7	8	6 2 1	0 0 8	chr12	115984176	115984374	199	*	8	2	0.0402010050251256	0.0100502512562814
71195	chr12	115984332	115984357	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115984332_115984357.maf	25	25	0	2	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr12:115984332-115984357	0.08	0.144734829473034	0.129545454545455	0.194242620595936	TRUE	3	7	8	6 2 1	0 0 8	chr12	115984176	115984374	199	*	8	2	0.0402010050251256	0.0100502512562814
71195	chr12	115984307	115984357	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115984307_115984357.maf	50	50	0	6	0.14	0.2	0.0424264092831639	0.14	0.2	0.0424264092831639	chr12:115984307-115984357	0.12	0.107424614080961	0.196503496503497	0.223950154830362	TRUE	3	7	8	6 2 1	0 0 8	chr12	115984176	115984374	199	*	8	2	0.0402010050251256	0.0100502512562814
71196	chr12	115986437	115986462	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115986437_115986462.maf	25	25	0	6	0.08	0.24	0.113137084397295	0.08	0.24	0.113137084397295	chr12:115986437-115986462	0.24	0.293975718839609	0.397377622377622	0.494298187366449	TRUE	3	10	0	6 2 2	0 0 0	chr12	115986263	115986491	229	*	10	3	0.0436681222707424	0.0131004366812227
71196	chr12	115986362	115986412	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115986362_115986412.maf	50	50	0	2	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr12:115986362-115986412	0.04	0.070114370890606	0.0625874125874126	0.0939851542520012	TRUE	3	10	0	6 2 2	0 0 0	chr12	115986263	115986491	229	*	10	3	0.0436681222707424	0.0131004366812227
71196	chr12	115986337	115986362	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115986337_115986362.maf	25	25	0	2	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr12:115986337-115986362	0.08	0.144734829473034	0.129545454545455	0.194242620595936	TRUE	3	10	0	6 2 2	0 0 0	chr12	115986263	115986491	229	*	10	3	0.0436681222707424	0.0131004366812227
71197	chr12	115987156	115987206	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115987156_115987206.maf	50	50	0	5	0.16	0.22	0.0424264092831639	0.16	0.22	0.0424264092831639	chr12:115987156-115987206	0.1	0.107424614080961	0.163024475524476	0.195235824915597	TRUE	1	5	0	5	0	chr12	115987107	115987290	184	*	5	1	0.0271739130434783	0.00543478260869565
71199	chr12	115991915	115991940	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115991915_115991940.maf	25	35	10	7	0.428571428571429	0.542857142857143	0.0808122212038607	0.428571428571429	0.542857142857143	0.0808122212038607	chr12:115991915-115991940	0.2	0.208695258284336	0.33041958041958	0.390807893926181	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71199	chr12	115991521	115991571	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115991521_115991571.maf	50	50	0	5	0.14	0.24	0.0707106751141316	0.14	0.24	0.0707106751141316	chr12:115991521-115991571	0.1	0.182045044865108	0.163024475524476	0.244371393538543	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71199	chr12	115991471	115991496	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115991471_115991496.maf	25	25	0	2	0.32	0.36	0.0282842869043923	0.32	0.36	0.0282842869043923	chr12:115991471-115991496	0.08	0.0701144264871709	0.129545454545455	0.147302605526899	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71199	chr12	115991521	115991546	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115991521_115991546.maf	25	25	0	3	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr12:115991521-115991546	0.12	0.144734843372176	0.196503496503497	0.244052861126576	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71199	chr12	115991571	115991596	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115991571_115991596.maf	25	25	0	6	0.28	0.4	0.0848528185663277	0.28	0.4	0.0848528185663277	chr12:115991571-115991596	0.24	0.219355288055463	0.397377622377622	0.4539005586738	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71199	chr12	115991321	115991371	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115991321_115991371.maf	50	66	16	8	0.409090909090909	0.424242424242424	0.0107137501482515	0.409090909090909	0.424242424242424	0.0107137501482515	chr12:115991321-115991371	0.121212121212121	0.0237592893346844	0.198532528077983	0.199949164876286	TRUE	6	28	26	6 7 8 3 5 2	0 10 16 0 0 0	chr12	115991322	115991962	641	*	16	4	0.0249609984399376	0.0062402496099844
71200	chr12	115996469	115996519	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115996469_115996519.maf	50	69	19	5	0.144927536231884	0.159420289855072	0.0102479326338249	0.144927536231884	0.159420289855072	0.0102479326338249	chr12:115996469-115996519	0.072463768115942	0.0225303550642654	0.116930171277997	0.119080988635565	TRUE	2	12	19	7 5	0 19	chr12	115996470	115996684	215	*	7	1	0.0325581395348837	0.00465116279069767
71200	chr12	115996569	115996619	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_115996569_115996619.maf	50	50	0	7	0.18	0.2	0.0141421329154839	0.18	0.2	0.0141421329154839	chr12:115996569-115996619	0.14	0.0328041554985329	0.229982517482517	0.23231029027051	TRUE	2	12	19	7 5	0 19	chr12	115996470	115996684	215	*	7	1	0.0325581395348837	0.00465116279069767
71201	chr12	115997006	115997031	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_115997006_115997031.maf	25	25	0	4	0.16	0.24	0.0565685421986477	0.16	0.24	0.0565685421986477	chr12:115997006-115997031	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	1	4	0	4	0	chr12	115997007	115997235	229	*	4	1	0.0174672489082969	0.00436681222707424
71204	chr12	116005862	116005912	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_116005862_116005912.maf	50	50	0	7	0.24	0.26	0.0141421329154839	0.24	0.26	0.0141421329154839	chr12:116005862-116005912	0.14	0.0328041554985329	0.229982517482517	0.23231029027051	TRUE	2	12	0	5 7	0 0	chr12	116005860	116005963	104	*	12	2	0.115384615384615	0.0192307692307692
71204	chr12	116005912	116005937	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_116005912_116005937.maf	25	25	0	5	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr12:116005912-116005937	0.2	0.070114370890606	0.33041958041958	0.337776737106091	TRUE	2	12	0	5 7	0 0	chr12	116005860	116005963	104	*	12	2	0.115384615384615	0.0192307692307692
71207	chr12	116008778	116008803	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_116008778_116008803.maf	25	25	0	1	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr12:116008778-116008803	0.04	0.144734843372176	0.0625874125874126	0.15768753628729	TRUE	2	5	60	1 4	0 60	chr12	116008397	116009048	652	*	1	1	0.00153374233128834	0.00153374233128834
71207	chr12	116008653	116008703	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr12/chr12_acc_50_116008653_116008703.maf	50	110	60	4	0.163636363636364	0.172727272727273	0.00642824798160846	0.163636363636364	0.172727272727273	0.00642824798160846	chr12:116008653-116008703	0.0363636363636364	0.0124531440837381	0.0565003178639542	0.0578564319354228	TRUE	2	5	60	1 4	0 60	chr12	116008397	116009048	652	*	1	1	0.00153374233128834	0.00153374233128834
71208	chr12	116015180	116015205	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr12/chr12_acc_25_116015180_116015205.maf	25	25	0	2	0.16	0.24	0.0565685421986477	0.16	0.24	0.0565685421986477	chr12:116015180-116015205	0.08	0.144734829473034	0.129545454545455	0.194242620595936	TRUE	2	5	0	2 3	0 0	chr12	116015106	116015208	103	*	5	2	0.0485436893203883	0.0194174757281553
